Auction Type,Auction ID,Lot Number,Estimate,Sale,Emperor,Denomination,Diameter,Weight,Orientation,Mint,RIC,Grade,Broad Flan,Lusterous,Toned,Attractively Toned,Cabinet Toning,Quality Portrait,Rare,Centered,Off Center,Marks,Deposits,Flan Flaw,Hairlines,Die Break,Surface Flaws,Roughness,Tooled,Die Rust,Corrosion,Porosity,Scratches,Edge Test,Surface Test,Edge Splits,PVC Residue,Weak Strike,Edge Chip
PA,CNG 99,Lot: 651,5000,12000,Antoninus Pius,Aureus,NA,NA,NA,NA,RIC III 423,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XVIII,Lot: 1115,10000,27500,Marcus Aurelius,Aureus,NA,NA,NA,NA,RIC III 445,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVIII,Lot: 1116,5000,6000,Marcus Aurelius,Aureus,NA,NA,NA,NA,RIC III 217,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVIII,Lot: 1117,10000,21000,Marcus Aurelius,Aureus,NA,NA,NA,NA,RIC III 481,Choice EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 96,Lot: 810,10000,25000,Antoninus Pius,Aureus,NA,NA,NA,NA,RIC III 477,Choice EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 714,7500,27500,Antoninus Pius,Aureus,NA,NA,NA,NA,RIC III 441,EF,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 715,4000,5000,Antoninus Pius,Aureus,NA,NA,NA,NA,RIC IV 465,Good VF,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1092,5000,6000,Marcus Aurelius,Aureus,NA,NA,NA,NA,RIC III 464,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 81,Lot: 1037,7500,7500,Marcus Aurelius,Aureus,NA,NA,NA,NA,RIC III 427,EF,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XI,Lot: 938,5000,7000,Antoninus Pius,Aureus,NA,NA,NA,NA,RIC III 424,EF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XI,Lot: 939,3000,4750,Antoninus Pius,Aureus,NA,NA,NA,NA,RIC III 435,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XI,Lot: 940,2500,4000,Antoninus Pius,Aureus,NA,NA,NA,NA,RIC III 464,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 76,Lot: 3321,2000,4260,Marcus Aurelius,Aureus,NA,NA,NA,NA,RIC III 460,Good VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton X,Lot: 641,10000,13000,Marcus Aurelius,Aureus,NA,NA,NA,NA,RIC III 465,EF,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton X,Lot: 642,7500,23000,Marcus Aurelius,Aureus,NA,NA,NA,NA,RIC III 481,Choice EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton IX,Lot: 1482,3000,4250,Marcus Aurelius,Aureus,NA,NA,NA,NA,RIC III 477,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1361,2500,2350,Antoninus Pius,Aureus,NA,NA,NA,NA,RIC III 421,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 109,Lot: 656,300,750,Domitian,Denarius,NA,NA,NA,NA,RIC II 761,Choice EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XX,Lot: 712,1000,1200,Domitian,Denarius,NA,NA,NA,NA,RIC II 144,Superb EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 103,Lot: 689,300,900,Domitian,Denarius,NA,NA,NA,NA,RIC II 144,EF,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIX,Lot: 519,500,750,Domitian,Denarius,NA,NA,NA,NA,RIC II 446,Choice EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 99,Lot: 612,500,400,Domitian,Denarius,NA,NA,NA,NA,RIC II 787,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVIII,Lot: 1059,500,400,Domitian,Denarius,NA,NA,NA,NA,RIC II 596,Good VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 97,Lot: 645,300,1100,Domitian,Denarius,NA,NA,NA,NA,RIC II 761,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 96,Lot: 777,750,1200,Domitian,Denarius,NA,NA,NA,NA,RIC II 762,Superb EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 96,Lot: 776,200,240,Domitian,Denarius,NA,NA,NA,NA,RIC II 742,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVII,Lot: 672,1500,4500,Domitian,Denarius,NA,NA,NA,NA,RIC II 817,Good VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 94,Lot: 1160,500,400,Domitian,Denarius,NA,NA,NA,NA,RIC II 691,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 94,Lot: 1158,1500,3250,Domitian,Denarius,NA,NA,NA,NA,RIC II 331,Good VF,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 93,Lot: 1159,500,550,Domitian,Denarius,NA,NA,NA,NA,RIC II 322,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1073,300,340,Domitian,Denarius,NA,NA,NA,NA,RIC II 762,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XVI,Lot: 1074,1500,1500,Domitian,Denarius,NA,NA,NA,NA,RIC II 821,VF,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 91,Lot: 888,500,525,Domitian,Denarius,NA,NA,NA,NA,RIC II 604,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1513,500,900,Domitian,Denarius,NA,NA,NA,NA,RIC II 444,Choice EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1305,200,475,Domitian,Denarius,NA,NA,NA,NA,RIC II 145,EF,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 88,Lot: 1304,300,700,Domitian,Denarius,NA,NA,NA,NA,RIC II 101,EF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 687,1500,3000,Domitian,Denarius,NA,NA,NA,NA,RIC II 144,Superb EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XIV,Lot: 688,400,300,Domitian,Denarius,NA,NA,NA,NA,RIC II 439,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,Triton XIV,Lot: 689,500,400,Domitian,Denarius,NA,NA,NA,NA,RIC II 762,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 85,Lot: 878,300,455,Domitian,Denarius,NA,NA,NA,NA,RIC II 730,EF,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 84,Lot: 1000,500,575,Domitian,Denarius,NA,NA,NA,NA,RIC II 604,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 84,Lot: 999,150,205,Domitian,Denarius,NA,NA,NA,NA,RIC II 601,VF,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 84,Lot: 998,300,725,Domitian,Denarius,NA,NA,NA,NA,RIC II 601,Good VF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 997,200,235,Domitian,Denarius,NA,NA,NA,NA,RIC II 596,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 84,Lot: 996,300,800,Augustus,Denarius,NA,NA,NA,NA,RIC II 596,Good VF,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 81,Lot: 1012,1000,1000,Domitian,Denarius,NA,NA,NA,NA,RIC II 99,Superb EF,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XII,Lot: 591,500,300,Domitian,Denarius,NA,NA,NA,NA,RIC II 788,EF,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 78,Lot: 1761,200,300,Domitian,Denarius,NA,NA,NA,NA,RIC II 139,EF,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 76,Lot: 1435,200,175,Domitian,Denarius,NA,NA,NA,NA,RIC II 65,EF,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0 
PA,CNG 75,Lot: 1027,750,1150,Domitian,Denarius,NA,NA,NA,NA,RIC II 116,EF,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 72,Lot: 1431,500,455,Domitian,Denarius,NA,NA,NA,NA,RIC II 21,Good VF,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 70,Lot: 914,500,690,Domitian,Denarius,NA,NA,NA,NA,RIC II 175,FDC,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 70,Lot: 915,300,350,Domitian,Denarius,NA,NA,NA,NA,RIC II 176,Superb EF,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 70,Lot: 916,300,360,Domitian,Denarius,NA,NA,NA,NA,RIC II 178,Superb EF,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 70,Lot: 917,150,160,Domitian,Denarius,NA,NA,NA,NA,RIC II 179,Good VF,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 67,Lot: 1392,200,230,Domitian,Denarius,NA,NA,NA,NA,RIC II 117,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 66,Lot: 1414,150,140,Domitian,Denarius,NA,NA,NA,NA,RIC II 177,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1289,300,240,Domitian,Denarius,NA,NA,NA,NA,RIC II 93,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 63,Lot: 1290,200,220,Domitian,Denarius,NA,NA,NA,NA,RIC II 116,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VI,Lot: 848,750,1000,Domitian,Denarius,NA,NA,NA,NA,RIC II 150,Superb EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 61,Lot: 1713,100,100,Domitian,Denarius,NA,NA,NA,NA,RIC II 25,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 61,Lot: 1714,300,320,Domitian,Denarius,NA,NA,NA,NA,RIC II 117,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 60,Lot: 1613,150,150,Domitian,Denarius,NA,NA,NA,NA,RIC II 36,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 60,Lot: 1617,200,250,Domitian,Denarius,NA,NA,NA,NA,RIC II 171,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 60,Lot: 1618,500,410,Augustus,Denarius,NA,NA,NA,NA,RIC II 177,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0 
PA,CNG 60,Lot: 1620,150,150,Domitian,Denarius,NA,NA,NA,NA,RIC II 191,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 60,Lot: 1621,150,100,Domitian,Denarius,NA,NA,NA,NA,RIC II 194,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton V,Lot: 1945,1000,1600,Domitian,Denarius,NA,NA,NA,NA,RIC II 66,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton V,Lot: 1946,2000,2800,Domitian,Denarius,NA,NA,NA,NA,RIC II 205,Good VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton V,Lot: 1947,2000,3250,Domitian,Denarius,NA,NA,NA,NA,RIC II 207,Good VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXII,Lot: 1058,10000,8500,Domitian,Aureus,NA,NA,NA,NA,RIC II 143,Good VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXII,Lot: 1059,5000,7000,Domitian,Aureus,NA,NA,NA,NA,RIC II 699,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXI,Lot: 740,30000,25000,Domitian,Aureus,NA,NA,NA,NA,RIC II 697,Superb EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXI,Lot: 741,7500,7500,Domitian,Aureus,NA,NA,NA,NA,RIC II 747,VF,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 857,5000,4000,Domitian,Aureus,NA,NA,NA,NA,RIC II 258,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 103,Lot: 829,5000,6500,Domitian,Aureus,NA,NA,NA,NA,RIC II 325,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 90,Lot: 1515,3000,4250,Domitian,Aureus,NA,NA,NA,NA,RIC II 697,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XV,Lot: 1518,3000,7000,Domitian,Aureus,NA,NA,NA,NA,RIC II 749,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XII,Lot: 590,7500,13500,Vespasian,Aureus,NA,NA,NA,NA,RIC II 749,Good VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XI,Lot: 910,10000,12000,Domitian,Aureus,NA,NA,NA,NA,RIC II 101,EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 76,Lot: 3298,2000,3760,Domitian,Aureus,NA,NA,NA,NA,RIC II 182,VF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 72,Lot: 1433,7500,11500,Domitian,Aureus,NA,NA,NA,NA,RIC II 125,Superb EF,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VIII,Lot: 1121,7500,4525,Domitian,Aureus,NA,NA,NA,NA,RIC II 162,EF,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VII,Lot: 906,7500,6250,Vespasian,Aureus,NA,NA,NA,NA,RIC II 185,Good VF,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VI,Lot: 849,5000,4250,Domitian,Aureus,NA,NA,NA,NA,RIC II 184,Good VF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton VI,Lot: 852,7500,7000,Vespasian,Aureus,NA,NA,NA,NA,RIC II 210,Good VF,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton V,Lot: 1944,5000,4000,Domitian,Aureus,NA,NA,NA,NA,RIC II 127,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXII,Lot: 1073,750,1200,Hadrian,Denarius,NA,NA,NA,NA,RIC II 97,Superb EF,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXII,Lot: 1075,750,1600,Hadrian,Denarius,NA,NA,NA,NA,RIC II 181,Superb EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 109,Lot: 662,500,750,Hadrian,Denarius,NA,NA,NA,NA,RIC II 300,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 109,Lot: 661,300,500,Hadrian,Denarius,NA,NA,NA,NA,RIC II 230,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 108,Lot: 617,500,1200,Hadrian,Denarius,NA,NA,NA,NA,RIC II 310,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,Triton XXI,Lot: 756,3000,2750,Hadrian,Denarius,NA,NA,NA,NA,RIC II 206,Choice EF,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 754,750,800,Hadrian,Denarius,NA,NA,NA,NA,RIC II 327,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 753,2000,2100,Hadrian,Denarius,NA,NA,NA,NA,RIC II 324,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 751,750,1100,Hadrian,Denarius,NA,NA,NA,NA,RIC II 307,EF,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 750,1000,1000,Hadrian,Denarius,NA,NA,NA,NA,RIC II 305,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 749,750,1505,Hadrian,Denarius,NA,NA,NA,NA,RIC II 302,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 748,750,1000,Hadrian,Denarius,NA,NA,NA,NA,RIC II 301,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 747,750,1300,Hadrian,Denarius,NA,NA,NA,NA,RIC II 300,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 746,750,1100,Hadrian,Denarius,NA,NA,NA,NA,RIC II 299,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 106,Lot: 745,2000,2400,Trajan,Denarius,NA,NA,NA,NA,RIC II 297,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 893,300,320,Hadrian,Denarius,NA,NA,NA,NA,RIC II 327,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 892,300,400,Hadrian,Denarius,NA,NA,NA,NA,RIC II 324,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 891,300,380,Hadrian,Denarius,NA,NA,NA,NA,RIC II 323,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 890,300,475,Hadrian,Denarius,NA,NA,NA,NA,RIC II 322,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 889,300,380,Hadrian,Denarius,NA,NA,NA,NA,RIC II 310,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0 
PA,CNG 105,Lot: 888,200,600,Hadrian,Denarius,NA,NA,NA,NA,RIC II 307,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 887,300,950,Hadrian,Denarius,NA,NA,NA,NA,RIC II 306,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 886,300,1600,Hadrian,Denarius,NA,NA,NA,NA,RIC II 302,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 885,200,500,Hadrian,Denarius,NA,NA,NA,NA,RIC II 301,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 884,300,1000,Hadrian,Denarius,NA,NA,NA,NA,RIC II 300,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 883,750,2400,Hadrian,Denarius,NA,NA,NA,NA,RIC II –,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 882,300,800,Hadrian,Denarius,NA,NA,NA,NA,RIC II 299,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 881,300,360,Hadrian,Denarius,NA,NA,NA,NA,RIC II 297,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 880,300,380,Hadrian,Denarius,NA,NA,NA,NA,RIC II 297,Good VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 879,500,1200,Trajan,Denarius,NA,NA,NA,NA,RIC II 297,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 878,300,180,Hadrian,Denarius,NA,NA,NA,NA,RIC III 248,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 877,300,260,Hadrian,Denarius,NA,NA,NA,NA,RIC II 209,VF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 876,1000,750,Hadrian,Denarius,NA,NA,NA,NA,RIC II 206,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 875,750,450,Hadrian,Denarius,NA,NA,NA,NA,RIC II 161,Choice EF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 105,Lot: 874,750,1900,Hadrian,Denarius,NA,NA,NA,NA,RIC III 100,FDC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 103,Lot: 833,500,750,Hadrian,Denarius,NA,NA,NA,NA,RIC II 116,EF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
PA,CNG 103,Lot: 692,200,220,Hadrian,Denarius,NA,NA,NA,NA,RIC II 178,EF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 
